Battle of Sironj,1704.0,NaN,NaN,Art,Mughal Empire
Battle of Maling,-342.0,NaN,NaN,Qi,Wei
Battle of Fort Albany,,NaN,NaN,,
Battle of Fortín,1862.0,18°53′49″N,96°59′52″W,France,Mexico
Battle of Fort Ridgely,1862.0,44°27′04″N,94°43′51″W,United States,Santee Sioux
Battle of La Bisbal,1810.0,41°57′36″N,3°02′26″E,French Empire,Kingdom of Spain
Third Battle of Manzanillo,1898.0,NaN,NaN,United States,Spain
Battle of Crete order of battle,,NaN,NaN,2/7th Australian Infantry Battalion,Theo Walker (par. 21)
Battle of Tripoli (1983),1983.0,NaN,NaN,Syria,Palestine Liberation Organization
Battle of Delhi,,NaN,NaN,,
Battle of Bengtskär,1941.0,NaN,NaN,Finland,Soviet Union
Battle of Lagarde,1940.0,NaN,NaN,,Poland
Battle of Fort Albany (1709),1709.0,NaN,NaN,Hudson's Bay Company,France
Battle of Bordeaux (1653),1653.0,NaN,NaN,France,Spain
Battle of Franklin's Crossing,1863.0,NaN,NaN,Confederate States,United States
Battle of Bov,1848.0,NaN,NaN,Duchy of Schleswig,Denmark
Battle of Curapalihue,1817.0,NaN,NaN,Chile,Spanish Monarchy
Battle of Inkovo,1812.0,54°56′49″N,31°05′36″E,French Empire,Russian Empire
Battle of Okitanawate,1812.0,32°48′09″N,130°21′52″E,Shimazu Yoshihisa,Ryūzōji Takanobu
Battle of Newton,1865.0,NaN,NaN,Confederate,CSA (Confederacy)
Battle of Kuju,1019.0,NaN,NaN,Liao dynasty,Goryeo
Battle of Vernon,1864.0,NaN,NaN,Special Field Orders No. 15,CSA (Confederacy)
Battle of Chalai,2009.0,NaN,NaN,Military of Sri Lanka,Liberation Tigers of Tamil Eelam
Battle of Selinus,-409.0,NaN,NaN,Syracuse,Carthage
Battle of Donbas,,NaN,NaN,,
Battle of Nuwakot,1744.0,27°54′49″N,85°09′53″E,Gorkha Kingdom,Kingdom of Kantipur
Second Battle of Mesilla,1862.0,NaN,NaN,Confederate States,United States
Battle of Antioch (613),613.0,NaN,NaN,Byzantine Empire,Sasanian Empire
Battle of Santiago,,NaN,NaN,,
Second Battle of San Juan (1898),1898.0,NaN,NaN,United States,Spanish Navy
Battle of Tughlaqabad,1898.0,NaN,NaN,Mughal Empire,Suri Empire
Battle of Temalaca,1815.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battles of Kfar Darom,1948.0,31°24′05″N,34°21′36″E,Haganah,Egypt
Battle of Tempe Gorge,1941.0,NaN,NaN,Australia,Germany
Battle of Nsamankow,1824.0,NaN,NaN,Fante Confederacy,Ashanti Empire
Battle of Shelon,1471.0,NaN,NaN,Novgorod Republic,Grand Duchy of Moscow
Battle of Barranca Seca,1862.0,NaN,NaN,Mexican reactionists,Mexican Republicans
Battle of Wolkowisk,1812.0,53°10′N,24°28′E,Russian Empire,Austrian Empire
Battle of La Carbonera,1866.0,NaN,NaN,Mexican Republic,Mexican Empire
Battle of Changhsing,1895.0,NaN,NaN,Empire of Japan,Hakka
Battle of the Blades,,NaN,NaN,David Pelletier,Quebec Nordiques
Battle of Devil's River,1857.0,30°10′40.8612″N,101°5′34.85″W,United States,Comanche
Battle of Kenapacomaqua,1791.0,NaN,NaN,United States,Wea
Battle of Placentia (194 BC),-194.0,45°1′59.999″N,9°42′0.000″E,Roman Republic,Boii
Battle of Fort Pitt,1885.0,NaN,NaN,Cree,Canada
First Battle of Antofagasta,1879.0,NaN,NaN,Peru,Chile
Battle of Lokalaks,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Pacocha,1877.0,NaN,NaN,,Peruvian Rebels
Battle of Zela (67 BC),-67.0,NaN,NaN,Kingdom of Pontus,Roman Republic
Battle of Sans Culottes Camp,1794.0,NaN,NaN,France,Spain
Battle of Chandawar,1194.0,27°06′25″N,78°22′01″E,Ghurid Empire,Gahadavala kingdom
Battle of Seonghwan,1894.0,36°54′37″N,127°07′15″E,Empire of Japan,Qing China
Battle of la Loma,1865.0,NaN,NaN,Mexican Republicans,
Battle of Viljandi,1211.0,58°21′34″N,25°35′46″E,Caupo of Turaida,Lembitu of Lehola
Battle of Kanagawa,1582.0,36°16′10.0″N,139°6′58.8″E,Hōjō,Oda
Battle of Kalach,1942.0,NaN,NaN,,
Battle of Kautla,1941.0,NaN,NaN,,Finland
First Battle of Athenry,1249.0,53°18′52″N,8°45′2″W,Kingdom of Connacht,Lordship of Ireland
Battle of Haliartus,-395.0,38°22′45″N,23°05′16″E,Sparta,Thebes
Battle of Muhu,1227.0,58°34′57″N,23°10′24″E,Oeselians,Sword-Brothers
Battle of Swolna,1812.0,55°43′0″N,28°2′0″E,Russian Empire,French Empire
Battle of Shijōnawate,1348.0,NaN,NaN,Northern Court,Southern Court
Battle of Izúcar,1812.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Smithfield Crossing,1864.0,NaN,NaN,United States,Confederate States (Confederacy)
Battle of Sewell's Point,1861.0,NaN,NaN,Union,CSA (Confederacy)
Battle of Aslanduz,1812.0,39°26′38″N,47°24′20″E,Russian Empire,Persian Empire
Battle of Atapuerca,1054.0,NaN,NaN,,Kingdom of Pamplona
Battle of the Blades,,NaN,NaN,Amanda Evora,Columbus Blue Jackets
Battle of Olivento,1041.0,NaN,NaN,,Normans
Battle of Ball's Farm,1813.0,NaN,NaN,,
Battle of Condore,1758.0,16°11′04″N,81°08′06″E,British East India Company,French East India Company
Battle of Lützen,,NaN,NaN,,
Battle of the Sesia (1524),1524.0,NaN,NaN,Kingdom of France,
Battle of Catirai,1569.0,NaN,NaN,Spanish Empire,Mapuche
Battle of Forlì,1282.0,NaN,NaN,:,:
Battle of Káty,1849.0,NaN,NaN,Hungarian Revolutionary Army,Austrian Empire
Battle of Pälkjärvi,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Matilda,1812.0,NaN,NaN,Upper Canada,
Battle of Tughlaqabad,1812.0,NaN,NaN,Mughal Empire,Suri Empire
Battle of Trangen,1808.0,60°36′37″N,11°58′34″E,Sweden,Denmark–Norway
Battle of Falconaria,1299.0,NaN,NaN,Kingdom of Sicily,Kingdom of Naples
Battle of Tughlaqabad,1299.0,NaN,NaN,Mughal Empire,Suri Empire
Battle of Altenheim,1675.0,NaN,NaN,France,Holy Roman Empire
Battle of Renty,1554.0,NaN,NaN,Holy Roman Empire,France
Battle of Iñaquito,1546.0,NaN,NaN,Nueva Castilla,Viceroyalty of Peru
Battle of Tjiater Pass,1942.0,NaN,NaN,United Kingdom,Japan
Battle of Debre Abbay,1831.0,NaN,NaN,Dejazmach,Ras
Battle of North Walsham,1381.0,52°48′15″N,01°22′21″E,Bishop of Norwich,Norfolk
Battle of Anholt,1811.0,NaN,NaN,United Kingdom,Denmark–Norway
Battle of Qarabagh,1469.0,NaN,NaN,Aq Qoyunlu,Timurids of Samarkand
Battle of La Victoria (1812),1812.0,NaN,NaN,Antonio Nariño,Spanish Empire
Battle of Asfeld,552.0,NaN,NaN,Lombards,Gepids
Battle of Jaffna (1995),1995.0,NaN,NaN,Military of Sri Lanka,Liberation Tigers of Tamil Eelam
Battle of Cape Palos (1815),1815.0,NaN,NaN,United States,Regency of Algiers
Battle of Port Walthall Junction,1864.0,37°18′42″N,77°24′10″W,United States,CSA (Confederacy)
Combat operations in 2015 during the Battle of Aleppo,,NaN,NaN,,
Battle of Escamela,1812.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Basya,1660.0,NaN,NaN,Polish–Lithuanian Commonwealth,Russian Tsardom
Battle of Erzincan (1507),1507.0,NaN,NaN,Ottoman Empire,Safavid Persia
Battle of the Lys,,NaN,NaN,,
Battle of Belahoe,1539.0,NaN,NaN,Lordship of Ireland,Kingdom of Tyrone
Battle of Bakouma,2019.0,NaN,NaN,Union for Peace in the Central African Republic,Central African Armed Forces
Battle of Delft,2007.0,NaN,NaN,Sri Lanka Navy,Sea Tigers
Battle of Ansi,645.0,NaN,NaN,Mohe,Tang
Battle of Haugsnes,1246.0,NaN,NaN,Sturlungar,Ásbirningar
Second Battle of Vác (1849),1849.0,NaN,NaN,Hungarian Revolutionary Army,Russian Empire
Battle of Porkuni,1944.0,59°10′40″N,26°09′37″E,Estonian conscripts,Soviet Union
Battle of Vistula Lagoon,1463.0,NaN,NaN,Prussia,Teutonic Order
Battle of Shirimni,1021.0,41°1′N,43°14′E,Byzantine Empire,Kingdom of Georgia
Battle of Buceo,1021.0,NaN,NaN,,
"Battles of Parczew, Jabłoń and Milanów",1939.0,NaN,NaN,Soviet Union,Poland
Battle of Puketutu,1845.0,35°20′21″S,173°49′03″E,,Māori
Battle of Surabaya (1677),1677.0,NaN,NaN,Dutch East India Company,
Battle of Arretium,-284.0,43°27′46.8″N,11°52′59.9″E,Senones,Roman Republic
Battle of Lintulaks,1808.0,NaN,NaN,Sweden,Russian Empire
Battle of Verkiai,1658.0,54°44′54″N,25°17′30″E,Polish–Lithuanian Commonwealth,Russian Tsardom
Battle of Svindax,1022.0,39°54′N,41°36′E,Byzantine Empire,Kingdom of Georgia
Battle for the Gold Pan,1022.0,NaN,NaN,Air Force Falcons,
Battle of Amritsar (1634),1628.0,NaN,NaN,Akal Sena,Mughal Empire
Battle of the Margus,285.0,NaN,NaN,Diocletian,Carinus
Battle of Perryville (Indian Territory),1863.0,NaN,NaN,James G. Blunt,William Steele
Battle of Cibecue Creek,1881.0,NaN,NaN,United States,Apache
Battle of Sapotillal,1927.0,NaN,NaN,United States,Sandinistas
Battle of Paranthan,2009.0,NaN,NaN,Military of Sri Lanka,Liberation Tigers of Tamil Eelam
Battle of Puruarán,1814.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Buceo,1814.0,NaN,NaN,,
Naval Battle of Campeche,1843.0,NaN,NaN,Republic of Texas,Mexico
Battle of Sukhumi (1992),1992.0,NaN,NaN,Georgia,Abkhazia
Battle of Chojnice (1454),1454.0,NaN,NaN,Polish Crown,Teutonic Order
Battle of Nsanakong,1914.0,NaN,NaN,,
Battle of Asakai,2013.0,NaN,NaN,,
Battle of Fada,1987.0,NaN,NaN,Libya,Chad
Battle of the Tonelero Pass,1851.0,33°26′01″S,60°03′28″W,Empire of Brazil,Argentine Confederation
Battle of Wesenberg (1268),1268.0,NaN,NaN,Novgorod Republic,Duchy of Estonia
Battle of Kalijati,1942.0,06°31′44″S,107°39′24″E,Netherlands,Japan
Battle of Yanling,-575.0,NaN,NaN,,
Battle of Raqqa,,NaN,NaN,,
Battle of N'Djamena (1979),1979.0,NaN,NaN,FAN rebels,Government of Chad
Battle of Montemaggiore,1041.0,41°21′0.000″N,16°13′0.001″E,,Normans
Battle of Cape Orlando,1299.0,NaN,NaN,Crown of Aragon,Kingdom of Sicily
Battle of the Bulge order of battle,1299.0,NaN,NaN,,
Battle of San Pedro,1864.0,NaN,NaN,French Empire,Mexican Republicans
Battle of the Dardanelles,,NaN,NaN,,
Battle of Baguashan,1895.0,NaN,NaN,Empire of Japan,Republic of Formosa
Battle of Bellavista,1848.0,NaN,NaN,Republic of Chile,Chiloé royalists
Battle of Catana (397 BC),-397.0,NaN,NaN,Carthage,Syracuse
Battle of Cap-Français,1757.0,NaN,NaN,Great Britain,France
Battle of the Bulge order of battle,1757.0,NaN,NaN,,
Battle of Pensacola (1861),1861.0,NaN,NaN,Union,CSA (Confederacy)
Battle of Zitácuaro,1812.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Tulgas,1918.0,NaN,NaN,United Kingdom,Soviet Russia
Battle of Amara,1915.0,NaN,NaN,,Ottoman Empire
Battle of Iguará,1895.0,NaN,NaN,Cuban rebels,Spain
Battle of Tortuguero,1844.0,NaN,NaN,Dominican Republic,Haiti
Battle of Lost River,1872.0,NaN,NaN,United States,Modoc
Battle of Pyongyang (1592),1592.0,NaN,NaN,,Ming dynasty
Battle of Coron (1793),1793.0,NaN,NaN,French Royalists,Republican France
Battle of Petrikowka,1941.0,NaN,NaN,Italy,Soviet Union
The Battle of Love's Return,,NaN,NaN,,
Battle of Albuquerque,1862.0,NaN,NaN,United States of America,Confederate States of America
Battle of Ojinaga,1914.0,29°33′0″N,104°24′0″W,Emigration from Mexico,Government
Battle of Frenchman's Butte,1885.0,53°37′38″N,109°34′33″W,Cree,Canada
Battle of Calcinato (1201),1201.0,45°29′00″N,10°24′50″E,Commune of Cremona,Commune of Brescia
Battle of Chalagan,1412.0,NaN,NaN,Qara Qoyunlu,Kingdom of Georgia
Battle of Zieleńce,1792.0,NaN,NaN,Poland–Lithuania,Russian Empire
Battle of Iganie,1831.0,NaN,NaN,Kingdom of Poland,Russian Empire
Battle of Hefei (208),1831.0,NaN,NaN,Cao Cao,Sun Quan
Battle of Memel (1257),1257.0,55°42′N,21°8′E,Livonian Order,Samogitians
Battle of Los Angeles (2019),1257.0,NaN,NaN,Globe Theatre,Ironman Heavymetalweight Championship
Battle of Intombe,1879.0,27°13′57″S,30°36′41″E,British Empire,Zulu Kingdom
Battle of the Nudes,,NaN,NaN,,
Battle of Pequereque,1813.0,18°49′51.16″S,66°40′57.68″W,United Provinces of South America,Spanish Empire
Battle of Thirupurambiyam,879.0,NaN,NaN,Aparajitavarman,Varagunavarman II
Battle of Tauberbischofsheim,1866.0,NaN,NaN,Prussia,Württemberg
Battle of Froeschwiller (1793),1793.0,NaN,NaN,Republican France,Habsburg Austria
Battle of Velletri (1744),1744.0,41°42′0.000″N,12°40′59.999″E,Kingdom of Naples,Habsburg Monarchy
Second Battle of N'Djamena,1980.0,NaN,NaN,FROLINAT,FAN
Battle on the Elster,1080.0,NaN,NaN,Henry IV of Germany,Rudolf of Swabia
Battle of Koronowo,1410.0,53°21′25″N,17°48′40″E,Kingdom of Poland,Teutonic Order
Battle of the San Gabriels,1839.0,29°44′56.3712″N,97°52′10.05″W,Republic of Texas,Mexico
Battle of Rhode Island Site,1839.0,NaN,NaN,District of Columbia,
Battle of Little Muddy Creek,1877.0,NaN,NaN,United States,Miniconjou Lakota
Battle of the Visayas (1899),1901.0,NaN,NaN,,
Battle of Akatsuka,1552.0,35°4′43″N,136°57′3″E,Oda clan,Imagawa clan
Battle of Bobdubi,1943.0,05°30′S,141°00′E,Australia,Japan
Battle of Puerto de Baños,1809.0,40°19′6″N,5°51′26″W,French Empire,Portugal
Battle of the Ford of the Biscuits,1594.0,54°16′37″N,7°38′20″W,Kingdom of England,Irish alliance
Battle of Cabala,,NaN,NaN,,
Battle of Las Carreras,1849.0,NaN,NaN,Dominican Republic,Haiti
Battles of New Ulm,1862.0,44°18′48″N,94°27′41″W,United States,Santee Sioux
Battle of Matrand,1814.0,60°02′N,12°08′E,Norway,Sweden
Battle of Corinth,,NaN,NaN,,
Battle of Calatafimi,1860.0,NaN,NaN,Red Shirts,Two Sicilies
Battle of Zitlala,1812.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Vincy,,NaN,NaN,,
Battle of Vilanova,1658.0,NaN,NaN,Portugal,Spain
Battle of Chuvash Cape,5.0,NaN,NaN,Yermak,Khanate of Sibir
Battle of Lào Cai,1979.0,NaN,NaN,China,Vietnam
Battle of Francavilla,1719.0,NaN,NaN,Holy Roman Empire,Spanish Empire
Battle of Mantinea (207 BC),-207.0,NaN,NaN,Achaean League,Sparta
Battle of Daugavgrīva (1609),1609.0,57°03′17″N,24°05′34″E,Polish–Lithuanian Commonwealth,Sweden
Battle of Lubawa,1263.0,NaN,NaN,Prussians,Teutonic Knights
Battle of Tieling,1619.0,NaN,NaN,Chengde Mountain Resort,Ming dynasty
Battle of Lewiston,1813.0,NaN,NaN,Battle of Hampden,
Battle of Italeni,1838.0,NaN,NaN,Voortrekkers,Zulu Kingdom
Battle of Mulleriyawa,1559.0,06°56′10.79″N,79°56′53.64″E,Lascarins,Kingdom of Kotte
Battle of Nowo Schwerschen,1812.0,NaN,NaN,Russian Empire,Lithuania
Battle of Ozawahara,1530.0,35°35′37.3″N,139°30′9.4″E,Hōjō clan,Uesugi clan
Battle of St. Jakob an der Birs,1444.0,NaN,NaN,France,Seven Cantons
Battle of Mynydd Carn,1081.0,NaN,NaN,,
Battle of Chiset,1373.0,46°06′59″N,0°20′47″W,Kingdom of France,Kingdom of England
Battle of Canton (1856),1856.0,23°6′42″N,113°15′47″E,United Kingdom,Qing China
Battle of Alcántara (1809),1809.0,39°43′20″N,06°53′23″W,Imperial France,Kingdom of Portugal
Battle of Bila Tserkva (1651),1651.0,NaN,NaN,Zaporozhian Host,Polish–Lithuanian Commonwealth
Battle of Nimla (1809),1809.0,NaN,NaN,Seleucid Empire,Durrani Empire
Battle of Lalitpur,1768.0,NaN,NaN,Kingdom of Lalitpur,Kingdom of Gorkha
Battle of Las Taironas,1896.0,NaN,NaN,Cuban rebels,Spain
Battle of Vaksince,2001.0,NaN,NaN,Museum Kumanovo,National Liberation Army
Battle of Mamaroneck,1776.0,NaN,NaN,United States,Great Britain
Battle of Margate,1387.0,51°17′N,2°13′E,Kingdom of England,Kingdom of France
Battle of Tegyra,-375.0,38°32′03″N,22°57′28″E,Pelopidas,Gorgoleon
Battle of Schärding,1742.0,48°27′25″N,13°25′54″E,,Habsburg Monarchy
Battle of Ciudad Juárez (1913),1913.0,NaN,NaN,,
First Battle of Anandpur (1704),1704.0,NaN,NaN,Khalsa,Mughal Empire
Battle of Tarcal,1527.0,NaN,NaN,,
Battle of Plaman Mapu,1965.0,00°55′28″N,110°29′27″E,United Kingdom,Indonesia
Battle of the Counts,1287.0,NaN,NaN,Crown of Aragon,Angevin Kingdom of Naples
Battle of Kaiyuan,1619.0,NaN,NaN,Later Jin,Ming dynasty
Battle of Jahra,1920.0,NaN,NaN,Invasion of Muhammara,
Battle of Ponte Novu,1769.0,42°29′6″N,9°16′48″E,Corsican Republic,France
Battle of Gibraltar (1618),,NaN,NaN,,
Battle of Lier (1814),1814.0,60°08′58″N,12°02′36″E,Norway,Sweden
Battle of Brüx,1421.0,NaN,NaN,Margravate of Meissen,Hussite
Battle of Guayaquil,1860.0,NaN,NaN,Provisional Government of Quito,Supreme Leadership of Guayas
Battle of Isonzo (489),489.0,NaN,NaN,Heruls,Ostrogoths
Battle of Dhank,1870.0,NaN,NaN,Turki bin Said,Azzan bin Qais
Battle of Mas Deu,1793.0,NaN,NaN,France,Spain
Battle of Bitter Lakes,-925.0,NaN,NaN,Egypt,
Battle of Guayabo,1866.0,NaN,NaN,Mexican Republicans,French Empire
Battle of Hwangsanbeol,660.0,NaN,NaN,Silla,Baekje
Battle on the Raxa,955.0,NaN,NaN,Kingdom of Germany,Obotrites
Battle of Serravalle (1544),1544.0,NaN,NaN,Kingdom of France,
Battle of Sepeia,-494.0,NaN,NaN,Sparta,Argos
Battle of Stalling Down,-494.0,NaN,NaN,Principality of Wales,Kingdom of England
Battle of Aong,1857.0,NaN,NaN,Nana Sahib,British East India Company
Battle of Tacuarembó,1820.0,NaN,NaN,United Kingdom,Federal League
Battle of Simbach,1743.0,NaN,NaN,Palatinate,Habsburg Monarchy
Battle of Bornholm (1563),1563.0,NaN,NaN,Sweden,Denmark–Norway
Battle of Keltis,1790.0,NaN,NaN,Russia,Sweden
Battle of Kartarpur,1635.0,NaN,NaN,Akal Sena,Mughal Empire
Battle of the Alta River,1068.0,50°3′0.000″N,31°25′59.999″E,Sharukan,Iziaslav I of Kiev
Battle of Starokostiantyniv,1648.0,NaN,NaN,Zaporozhian Host,Polish-Lithuanian Commonwealth
Battle of Corpus Christi,1862.0,NaN,NaN,United States,Confederate States
Battle of Locust Grove,1862.0,36°11.889′N,95°8.998′W,Category,
Battle of San Mateo (1899),1899.0,NaN,NaN,Philippine Republic,United States
Second Battle of Torreón,1914.0,25°32′0″N,103°26′0″W,Emigration from Mexico,Government
Battle of Kedges Strait,1782.0,37°59′42″N,75°57′18″W,United States,Great Britain
Battle of Muroyama,1183.0,NaN,NaN,Minamoto clan,Taira clan
Battle of Cronium,376.0,NaN,NaN,Syracuse,Carthage
Battle of Deeg,1804.0,NaN,NaN,British East India Company,
Battle of Chach,1009.0,NaN,NaN,Ghaznavid,Hindu Shahi
Battle of Campo delle Mosche,1359.0,43°40′N,10°38′E,Pandolfo Malatesta,Konrad von Landau
Battle of Estrelleta,1845.0,NaN,NaN,Dominican Republic,Haiti
Battle of the Bulge order of battle,1845.0,NaN,NaN,,
Battle of Ain Zara,1911.0,32°49′N,13°16′E,Kingdom of Italy,Ottoman Empire
Battle of Kopychyntsi,1651.0,NaN,NaN,Denisko uprising,Zaporozhian Cossacks
Battle of Lahti,1918.0,NaN,NaN,German Empire,Finnish Reds
Battle of Warns,1345.0,NaN,NaN,County of Holland,Frisia
Battle of Brouwershaven,1426.0,NaN,NaN,,Burgundian State
Battle of Garoza,1287.0,NaN,NaN,Livonian Order,Semigallians
Second Battle of Clusium,,NaN,NaN,,
Battle of Piraeus,-403.0,NaN,NaN,Athenian,Sparta
Battle of the Siritsa River,1501.0,57°35′09″N,27°52′54″E,Russo-Japanese War,Livonian Order
Battle of Bolia,469.0,NaN,NaN,Gepids,Ostrogoths
Battle of Halys,-82.0,NaN,NaN,Roman Republic,Pontus
Battle of Great Cacapon,1756.0,NaN,NaN,Shawnee,
Battle of the Mons pocket,1944.0,NaN,NaN,United States,
IL-2 Sturmovik: Great Battles,,NaN,NaN,Microsoft Windows,
Battle of Arlon (1794),1794.0,NaN,NaN,First French Republic,Archduchy of Austria
Battle of Canturino,1363.0,45°38′N,8°23′E,Albert Sterz,Konrad von Landau
Battle of Corbio,,NaN,NaN,,
Battle of Guisa,1958.0,NaN,NaN,Republic of Cuba,26th of July Movement
Battle of Sialkot (1763),1763.0,NaN,NaN,Sukerchakia Misl,Durrani Empire
Battle of İnceğiz,,NaN,NaN,,
Battle of Meadow Bridge,1864.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Vyborg Bay (1940),1940.0,60°35′N,28°31′E,Finland,Soviet Union
Battle of La Chincúa,1813.0,NaN,NaN,Mexican Rebels,Spanish Empire
Third Battle of Torreón,1916.0,25°32′0″N,103°26′0″W,Emigration from Mexico,
Battle of Cēsis (1210),1210.0,57°18′48″N,25°16′12″E,Ancient Estonia,Sword Brethren
Second Battle of Tucson,1782.0,NaN,NaN,Spain,Apache
Battle of Valkeala,1790.0,NaN,NaN,Sweden,Russian Empire
Battle of Fukuda Bay,1565.0,32°44′42″N,129°49′30″E,Matsura clan,Portuguese Empire
Battle of Montepeloso,1041.0,40°45′0.000″N,16°13′59.999″E,,Lombards
First Battle of Wawer,1831.0,NaN,NaN,Kingdom of Poland,Imperial Russia
Battle of Jiangling (223),223.0,NaN,NaN,Cao Wei,Eastern Wu
First Battle of Agordat,1890.0,NaN,NaN,,Mahdist State
Battle of Norada,1560.0,NaN,NaN,Azai clan,Rokkaku clan
Battle of Takkolam,-82.0,NaN,NaN,,
Battle of Pankaleia,979.0,NaN,NaN,Byzantine Empire,Bardas Skleros
Battle of Wei River,-204.0,NaN,NaN,Kingdom of Han,Western Chu
Jesu/Battle of Mice,-204.0,NaN,NaN,Post-metal,
Battle of Medvezhiy Brod,1608.0,NaN,NaN,False Dmitry II,Muscovite Tsardom
Second Battle of Manzanillo,1898.0,NaN,NaN,Spain,United States
Battle of El Maguey,1811.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Crogen,1165.0,52°56′20″N,3°06′14″W,Deheubarth,England
Battle of Tellaru,830.0,NaN,NaN,Nandivarman III,Srimara Srivallabha
Battle of Gjorm,1943.0,NaN,NaN,Balli Kombëtar,
Battle of Viru Harbor,1943.0,8°30′S,157°44′E,United States,Japan
Battle of Compiègne,,NaN,NaN,,
Battle of Mice,,NaN,NaN,Neurot,
Battle of El Bramadero,1928.0,NaN,NaN,United States,Sandinistas
Battle of the 300 Champions,,NaN,NaN,,
Battle of Tenango del Valle,1812.0,NaN,NaN,Mexican Rebels,Spanish Empire
Battle of Brustem,1467.0,NaN,NaN,Burgundian State,Prince-Bishopric of Liège
Battle of Shinohara,1183.0,36°21′21.5″N,136°21′37.1″E,Minamoto clan,Taira clan
Battle of Riga (1215),1215.0,57°03′00″N,24°03′00″E,Sword-Brothers,Oeselians
Battle of Qurah and Umm al Maradim,1991.0,NaN,NaN,Iraq,United States
Battle of Gilgal Church,1864.0,NaN,NaN,United States,Confederate States
Battle of Bautzen,,NaN,NaN,,
Battle of Ulubad,,NaN,NaN,,
Battle of the Immortals,,NaN,NaN,Windows,
Battle of Zújar,1811.0,37°32′N,2°50′W,First French Empire,Kingdom of Spain
Jesu/Battle of Mice,1619.0,NaN,NaN,Post-metal,
Battle of Cremona (200 BC),-200.0,NaN,NaN,Roman Republic,Gauls
Battle of Pecos River,1864.0,NaN,NaN,United States,Navajo
Battle of Mazyr,1649.0,NaN,NaN,Denisko uprising,Zaporozhian Cossacks
Battle of Dargo (1845),1845.0,NaN,NaN,Russian Empire,Caucasian Imamate
Battle of Svistov,1877.0,43°36′53″N,25°23′59″E,Russian Empire,Ottoman Empire
Battle of Bornos (1812),1812.0,36°49′N,5°44′W,French Empire,Kingdom of Spain
Battle of Đồng Đăng,,NaN,NaN,,
Battle of Nigoiti,1854.0,42°05′00″N,42°06′30″E,,Ottoman Empire
Second Battle of Târgu Frumos,1944.0,NaN,NaN,Germany,Soviet Union
Battle of Rostov (1942),1942.0,NaN,NaN,,Soviet Union
Battle of Bagdad,1866.0,NaN,NaN,,
Battle of Turaida,1298.0,57°11′00″N,24°51′00″E,Riga,Livonian Order
Battle of Vlaardingen,1018.0,NaN,NaN,,
Battle of Oshikibata,1554.0,34°21′24.8″N,132°17′3.6″E,Sue Harukata,Mōri Motonari
Battle of Tura,1849.0,NaN,NaN,Hungarian Revolutionary Army,Russian Empire
Battle of Paso de las Damas,1896.0,NaN,NaN,Cuban rebels,Spain
Battle of Kushliki,1661.0,NaN,NaN,Polish–Lithuanian Commonwealth,Russian Tsardom
Battle of Hatvan,1849.0,NaN,NaN,Hungarian Revolutionary Army,Austrian Empire
Battle of the Badlands,1864.0,NaN,NaN,United States of America,Hunkpapa
Battle of Kitcheners' Wood,1915.0,50°53′24″N,2°55′19″E,Canada,German Empire
Battle of Lyman,,NaN,NaN,,
Battle of Silda,1810.0,NaN,NaN,United Kingdom,Denmark-Norway
Battle of San Juan Bautista,1864.0,NaN,NaN,French Empire,Mexican Republicans
Battle of Atoleiros,1384.0,39°01′16″N,7°37′34″W,Kingdom of Portugal,Crown of Castile
Battle of Chimborazo,1532.0,NaN,NaN,,Tumipampa
Battle of Bolkhov,1608.0,NaN,NaN,False Dmitry II,Muscovite Tsardom
Battle of Deserted House,1863.0,NaN,NaN,United States,CSA (Confederacy)
Battle of Barnaul (1918),1918.0,53°21′57.61″N,83°45′00.30″E,Red Guards,White movement
Battle of Podu Iloaiei,1944.0,NaN,NaN,Maximilian von Edelsheim,Ivan Konev
The Battle of the Milvian Bridge,,NaN,NaN,,
Battle of Dilam,1903.0,NaN,NaN,Emirate of Jabal Shammar,Emirate of Nejd and Hasa
Battle of Besançon,1575.0,47°14′35″N,6°01′19″E,Huguenots,Catholics
Battle of Parkumäki,1789.0,61°58′29.654″N,28°31′5.963″E,Sweden,Russian Empire
Battle of Congella,1842.0,NaN,NaN,Natalia Republic,British Empire
Battle of Kandahar,,NaN,NaN,,
Battle of Spokane Plains,1858.0,47°40′40″N,117°28′33″W,United States,Kalispel
Battle of Hysiae (c.669 BC),-669.0,NaN,NaN,,Pheidon
Battle of San Pedro (1896),1896.0,NaN,NaN,Cuban rebels,Spain
Battle of Alexandria (30 BC),-30.0,31°11′53.002″N,29°55′9.001″E,Forum of Augustus,Octavian
Battle of Martynów,1624.0,NaN,NaN,Polish–Lithuanian Commonwealth,Crimean Tatars
Battle of Lüneburg,1813.0,53°15′9″N,10°24′52″E,Russia,France
